amount,location_distance,device_mismatch,velocity,unusual_time,new_merchant,failed_logins,ip_risk,behavior_score,fraud
100.0,0.0,0,1,0,0,0,0,0,0
2143.0162991619623,0.0,0,2,0,0,0,0,0,0
1604.8276758766265,0.0,0,2,1,0,0,0,1,0
3018.714163157293,15.655664186452485,0,3,0,0,0,0,0,0
1546.9317507652036,0.0,0,1,1,0,1,0,2,0
1505.828320479363,0.6977239965902022,0,2,0,0,0,0,0,0
3097.8060564324433,35.845532553226036,0,1,0,0,0,0,0,0
2502.587043626176,24.887030396308468,0,3,1,0,0,0,1,0
2474.2339357741675,23.04542799886905,1,1,0,0,0,0,1,1
2703.9013847127894,0.0,0,1,0,0,0,0,0,0
100.0,15.860645585793048,0,6,1,1,0,1,2,1
3135.1830199804726,0.32204399092812075,0,2,1,0,0,0,1,0
2918.703191020403,1.0781357864612424,1,1,0,0,1,0,2,1
474.97530713525407,13.193706874930994,0,2,1,0,0,1,2,0
1633.879289488698,0.0,0,2,0,1,2,0,2,0
1941.0390685585533,34.86006208886407,0,0,0,1,0,0,0,0
1798.254823397401,1.7973972080412572,0,3,0,0,2,0,2,0
2500.7899498528022,17.3672113251933,0,2,1,0,0,0,1,0
4147.050172746775,34.11200958514596,0,4,0,0,0,0,0,0
3622.650091509243,25.6330754915035,0,3,0,0,0,0,0,0
100.0,0.0,0,3,0,1,0,0,0,0
2933.104985459073,13.897917900197685,0,1,0,0,0,1,1,0
3993.3999793031144,22.014387889212937,0,1,0,0,0,0,0,0
2580.212781033804,22.837260443214976,0,5,0,1,0,0,0,0
3636.4706377789507,0.0,0,1,0,0,0,0,0,0
5018.405668551148,0.0,0,1,0,0,0,0,0,0
3535.564319160472,24.89116471483243,0,3,0,0,0,0,0,0
2373.9628934625935,0.0,0,2,0,0,1,0,1,0
3567.6327111271303,0.0,0,6,0,0,0,0,0,1
2217.331749645337,36.51751619003939,0,1,0,0,0,0,0,0
2035.854564927433,4.044014992304204,0,4,0,0,1,0,1,0
1472.8786464294012,0.0,0,1,0,0,1,0,1,0
4345.120038248162,0.0,0,2,0,0,0,0,0,0
772.357001086998,11.654386591703759,0,1,0,0,0,0,0,0
4298.551587017174,0.0,0,4,1,0,0,1,2,0
2749.796185610557,0.05328072207163714,0,0,0,1,0,0,0,0
100.0,11.664610699800434,0,1,1,1,1,0,2,0
2551.473939487132,30.982996410953348,0,2,0,0,0,0,0,0
100.0,18.350961607399913,0,0,0,0,1,0,1,0
2938.2620252465535,0.0,1,1,0,0,0,0,1,1
3327.8472244834866,28.568386351274402,0,0,0,0,0,0,0,0
1111.4660665219196,0.0,0,2,0,1,0,0,0,0
2185.3215439333735,0.0,0,2,0,1,0,0,0,0
4931.236150625429,1.55917281469055,0,3,0,1,0,0,0,0
1241.379943607095,33.76338402291404,0,2,0,1,0,0,0,0
411.63861941509936,8.304801001298504,0,0,0,0,2,0,2,0
4222.495103693898,5.2504372865957265,0,1,0,0,0,0,0,0
4943.880785796192,37.74423289405706,0,1,0,1,0,0,0,0
2005.543507771771,0.0,0,4,0,1,0,0,0,0
3517.1945531125343,0.0,1,0,1,1,1,0,3,1
4012.2138732963217,0.0,0,2,0,0,1,0,1,0
886.273651192424,12.452963729601102,0,0,0,0,0,0,0,0
1272.0412469481976,8.32986254230249,0,1,0,0,0,0,0,0
3846.311769732102,35.85472734559552,0,1,0,0,1,0,1,0
4527.5214180627645,9.869501542735405,0,2,0,0,0,0,0,0
2844.3212902615323,0.0,0,3,0,1,0,0,0,0
680.2784697469185,5.035897457562141,0,1,0,1,1,0,1,0
4980.591667549162,7.354148369219162,0,2,1,0,0,0,1,0
1203.5436532820531,0.0,0,1,0,0,0,0,0,0
1497.2933282428223,59.20663288669786,1,0,0,0,0,0,1,1
2513.5067517344323,15.397420362038229,0,2,1,0,0,0,1,0
4331.240631072162,9.200166160451781,0,5,0,0,0,0,0,0
3280.9639648283355,17.303279685571606,0,3,1,0,0,0,1,0
2622.2982505428654,19.1882196117321,0,2,0,1,0,0,0,0
2694.9327951771593,2.188930289951366,0,3,0,0,0,0,0,0
2065.272002965199,0.0,0,0,0,0,0,0,0,0
2837.2092717777596,16.98901372643408,0,3,0,0,2,0,2,0
100.0,12.714216810629049,0,0,1,1,0,0,1,0
1555.0888113953024,0.0,0,2,0,1,0,0,0,0
2361.9829023751713,33.38071222734528,0,0,0,1,0,0,0,0
273.47887457073944,10.867040726459667,0,2,0,0,1,0,1,0
2579.48497671734,19.596387245352613,0,2,0,0,0,0,0,0
1693.2931685208177,32.83841775359838,0,5,0,1,0,0,0,0
4633.213547473235,5.437776423296696,0,1,0,0,0,0,0,0
4359.529587822284,11.339040139682307,0,3,1,0,0,0,1,0
1301.2916463227557,21.200544770122328,0,0,0,0,1,0,1,0
1773.743432649957,0.0,0,0,0,1,0,1,1,0
1889.078651587411,6.081033256920019,0,2,0,1,0,0,0,0
1322.5107857605658,7.510971733022966,0,4,0,0,0,1,1,0
2292.53747604219,0.0,1,0,0,0,0,0,1,1
862.5768966686146,51.35273577347757,0,0,0,1,0,0,0,0
304.07699759371053,0.0,0,1,0,0,1,0,1,0
2934.0668358504026,0.0,0,2,0,0,0,1,1,0
2944.294376332716,31.28453151407158,0,2,0,0,0,0,0,0
793.5263605100115,19.26532501593085,0,0,0,0,0,0,0,0
3343.033146143899,0.0,0,1,0,0,0,0,0,0
1052.633406252003,17.145780302033856,1,3,0,0,0,0,1,1
2379.747857056972,34.357008899946194,0,2,0,0,1,0,1,0
3230.516018918684,4.394738848060285,0,4,0,1,0,0,0,0
1949.5811529444304,56.97645800149164,0,1,1,0,0,0,1,0
2682.1113682117016,0.0,0,3,0,1,0,0,0,0
1225.3555341686424,18.876469077182044,0,1,0,0,0,0,0,0
1705.3001248578544,28.330566724420066,0,3,0,0,0,0,0,0
1691.2108536794894,22.826878032104933,0,1,0,0,0,0,0,0
880.1324801896417,0.9128854670870332,0,1,0,0,0,0,0,0
1734.838755326327,0.0,0,1,0,0,0,1,1,0
100.0,13.882903421745148,0,3,0,0,2,0,2,0
1263.269379286843,21.31508973304139,0,2,0,1,2,0,2,0
1572.6867599454938,17.049468725647266,0,2,0,0,0,0,0,0
1615.7303712569299,25.801157815867786,0,2,0,0,0,0,0,0
1637.7538311938317,0.0,0,1,0,0,0,0,0,0
1907.3537002098067,0.44458041752730715,0,4,0,0,0,0,0,0
2719.162277129096,0.0,0,4,1,0,0,0,1,0
3311.7756111987837,0.0,0,0,0,0,0,1,1,0
1025.3521597275994,25.304417836286106,0,2,0,0,0,0,0,0
195.19871691628327,7.159678414504577,0,2,0,0,0,0,0,0
436.93338163534554,57.13718326299539,0,4,0,0,0,1,1,0
1269.1956182076092,8.868127343794338,1,4,0,0,1,0,2,1
1472.1180232752363,6.193837611594725,0,1,0,0,0,1,1,0
845.005900703814,7.1236583888043254,0,3,0,0,0,0,0,0
100.0,0.0,0,2,0,0,0,1,1,0
1315.8187587887178,3.843267752448125,0,3,0,0,2,0,2,0
2272.139930170957,27.555760542232917,0,0,0,0,0,0,0,0
2892.544198753347,7.279413362555447,0,2,0,0,0,0,0,0
1163.8654203375181,0.0,0,2,0,0,2,0,2,0
1380.503266784849,0.0,0,4,0,1,0,0,0,0
609.9525367290339,0.0,0,0,0,0,0,0,0,0
1952.8412444378355,6.477268688217608,0,3,0,0,1,0,1,0
727.3570487137781,28.87173070952524,0,6,1,0,0,0,1,1
2859.6917198618003,0.0,0,1,0,1,0,1,1,0
100.0,0.0,0,3,1,1,1,0,2,0
1460.5554913213064,7.886200388701576,0,1,0,0,0,0,0,0
2451.6610087876134,0.0,0,3,0,0,0,0,0,0
2275.7517744837564,0.0,0,1,0,0,0,0,0,0
6039.550495970745,0.0,0,3,0,0,0,0,0,0
2524.700036851861,0.0,0,2,0,0,0,0,0,0
493.91810473698456,8.837790900432948,0,4,0,0,0,0,0,0
1856.8036293663904,1.788807809964052,0,2,0,0,2,0,2,0
100.0,0.0,0,2,0,0,1,0,1,0
1879.1003760548588,13.5592525310527,0,1,0,0,0,0,0,0
750.4159144988619,39.461494352924994,0,0,0,1,0,0,0,0
3373.0854133402427,37.785130334835046,0,1,0,0,0,0,0,0
1175.6895881066976,0.0,0,3,0,0,2,0,2,0
1824.85112630713,16.54144367670279,1,1,0,0,0,0,1,1
1046.663237893395,1.4395341987232313,0,3,0,0,0,0,0,0
4608.277027779997,8.103106857307125,0,2,1,1,1,1,3,1
1518.1358508231324,0.0,0,2,0,0,0,0,0,0
4748.835565218802,7.351772597744045,0,3,1,0,1,0,2,0
3221.2276431774,8.028147921440375,0,3,0,0,0,0,0,0
2723.1000910030793,0.0,0,3,1,0,1,0,2,0
2553.0997209762795,0.0,0,0,0,0,0,0,0,0
2590.6959473243774,0.0,0,1,1,0,1,0,2,0
100.0,9.685185289135312,0,0,0,0,0,0,0,0
1581.6749087738654,16.979926833685283,0,2,0,0,0,0,0,0
3267.7369567764827,22.066979546802933,0,1,0,0,1,0,1,0
1926.6542247888417,0.0,0,5,0,0,0,0,0,0
100.0,10.676891346054735,0,3,0,0,0,0,0,0
1921.3933241337959,24.250051839065968,0,2,0,0,0,0,0,0
4556.158274383237,28.311897902882563,0,2,1,0,0,0,1,0
3870.3375733020794,3.8233429173695557,0,1,0,1,0,0,0,0
1906.9939859509523,0.5813655012077481,0,1,0,0,0,0,0,0
3427.17391558713,8.822484676727843,0,1,0,0,0,0,0,0
1450.2394694479221,0.0,0,0,0,0,0,1,1,0
100.0,1.1278097792898385,0,3,0,0,1,0,1,0
613.3010178056684,19.8917279694626,0,5,0,0,0,1,1,0
4344.333152762297,17.838942588874023,1,1,1,0,1,0,3,1
1589.0103772560437,0.0,0,3,0,0,0,0,0,0
1634.924030937473,9.354364021743333,0,2,0,0,0,0,0,0
1550.2427055876792,0.0,1,2,0,0,0,0,1,1
4856.20488435951,19.069842964500495,0,0,0,0,1,0,1,0
4438.9383730430945,3.4435712772705385,0,0,0,1,0,0,0,0
5328.1703501722,0.0,0,1,0,0,0,0,0,0
1761.432184399923,0.0,0,3,0,0,1,0,1,0
2443.4367331206427,3.742122662002836,0,3,0,0,0,0,0,0
100.0,0.0,0,2,0,0,1,0,1,0
4215.401639177411,18.162860720051267,0,2,0,0,0,0,0,0
248.33067309809758,0.0,0,1,0,1,0,0,0,0
2325.1633456439436,36.85928192054762,0,3,0,0,0,1,1,0
354.0462085507338,34.304210069627615,0,2,0,0,0,0,0,0
1116.6997598919559,0.0,0,1,0,0,0,0,0,0
744.1063534254495,6.394085388585604,0,1,0,0,2,0,2,0
1088.1871089862732,0.0,0,2,1,0,0,0,1,0
1191.3159452765321,0.0,0,5,0,0,1,0,1,0
1177.5968076123845,45.04854935289594,0,2,0,0,0,0,0,0
3250.0008676704606,0.0,0,2,0,0,0,0,0,0
342.7058104062198,12.204520741548574,0,2,1,0,1,0,2,0
2330.8121405208003,15.826425880165566,1,5,0,0,0,0,1,1
3826.9387284583377,0.0,0,0,0,0,1,0,1,0
1230.205453229906,0.0,0,1,0,0,0,0,0,0
923.1216638785972,0.0,0,1,0,0,0,1,1,0
1654.2130622296238,0.0,0,0,0,0,1,0,1,0
3769.5878125410654,0.0,0,3,0,0,0,0,0,0
2291.1614464300364,15.891648015872562,0,1,0,0,0,0,0,0
1203.1785580886021,46.08387682512139,0,3,0,0,0,0,0,0
2725.8149767820596,7.9564147807305385,0,1,0,0,1,0,1,0
346.56177524536497,0.0,0,2,0,0,0,0,0,0
3022.0392656644217,0.0,0,1,1,0,0,0,1,0
2612.9109615526513,0.0,1,5,1,0,0,0,2,1
1538.287293291674,0.0,0,1,0,0,1,0,1,0
742.1213023291534,22.203652767903133,0,5,0,0,1,0,1,0
669.9786165748142,21.205200887506678,1,0,1,0,0,0,2,1
2802.2260045188655,0.0,0,2,0,0,1,0,1,0
3843.4707537335926,19.50162088895016,0,1,0,0,0,0,0,0
1044.038379456808,35.536253271545306,0,2,1,0,1,0,2,0
2687.5800553272265,43.051164104591194,0,1,0,0,0,0,0,0
100.0,62.30424046171925,0,2,0,0,0,0,0,0
1123.0734040142006,0.0,0,2,0,0,1,0,1,0
1953.411600693647,61.484408527904066,0,1,1,1,0,0,1,0
635.4748745272495,0.0,0,2,0,0,1,0,1,0
595.2404378156061,0.0,0,5,0,1,0,0,0,0
998.3306652966706,11.541447497556906,0,6,0,1,0,0,0,1
2438.2890924895596,0.0,0,2,0,1,2,0,2,0
1719.006472390438,12.980882812930522,0,3,0,1,0,0,0,0
100.0,0.0,0,2,0,0,0,1,1,0
100.0,0.22494795873131324,0,4,0,0,0,0,0,0
1089.702233214237,30.711644687233587,0,4,0,0,0,0,0,0
2686.529879080328,3.858774171376881,0,2,0,0,0,0,0,0
100.0,7.831915734797656,0,1,0,0,1,0,1,0
1250.404735772554,14.50517209434623,0,2,0,1,1,1,2,0
1210.6282152238682,28.413232586353203,0,2,0,0,0,0,0,0
4082.5066673126717,0.0,0,1,0,0,0,0,0,0
1422.4672824307045,16.690481036748693,1,4,0,0,1,0,2,1
2574.483477111393,0.0,0,2,0,0,0,0,0,0
2211.885710131195,8.332757906236772,1,0,0,0,0,0,1,1
100.0,26.199003395247527,1,3,0,0,1,0,2,1
3152.310824947606,0.0,0,1,0,1,0,1,1,0
2323.094758184432,0.0,0,4,0,0,0,1,1,0
2762.4029595118845,0.0,0,2,0,0,1,0,1,0
7889.35655965449,0.0,0,4,0,0,0,0,0,0
100.0,31.608646887576327,0,5,0,1,0,0,0,0
4587.0449746416625,2.5882562305306096,0,2,0,0,0,0,0,0
1568.8287208994666,0.0,0,0,0,0,0,0,0,0
2430.993356604514,0.0,0,4,0,1,0,0,0,0
1931.7316320481368,0.0,0,1,0,0,0,0,0,0
1363.6454999029347,0.0,0,3,0,0,0,0,0,0
1145.2506076418617,12.776378205274266,0,3,0,0,1,0,1,0
2494.2631033595135,0.0,0,1,0,0,0,0,0,0
100.0,27.252686104066036,0,4,1,1,0,0,1,0
3125.868751282648,3.57759418339328,0,3,0,0,0,0,0,0
1375.708392672119,6.711894078890509,0,1,0,1,0,0,0,0
304.8959914394634,0.0,0,1,0,0,0,0,0,0
1324.9807130062795,20.456956770874463,0,4,0,0,0,0,0,0
3885.7238252938596,20.663197755540214,0,0,1,0,2,0,3,1
1196.9973694756654,11.701087038243429,0,2,0,0,0,0,0,0
2537.6804273144303,16.295782118152964,0,1,0,0,1,0,1,0
903.5655864267901,0.7582066015914872,1,1,0,0,0,0,1,1
3136.882774885429,15.844060138180971,0,3,0,0,1,0,1,0
3028.261608185306,0.0,0,4,0,1,0,0,0,0
4772.913249944617,5.04463244324804,0,1,0,0,0,0,0,0
1736.6540817511768,0.0,0,2,0,0,1,0,1,0
3002.98220713686,0.0,0,0,0,0,0,0,0,0
2147.1013093084166,0.0,0,2,0,0,0,0,0,0
3943.8076727945217,14.35380207717771,0,2,0,0,0,0,0,0
921.7514185869045,31.212118256269264,0,3,0,0,0,0,0,0
3117.5079693159214,28.422039433391188,0,1,0,1,0,0,0,0
1707.9540558249776,0.0,0,1,0,1,0,0,0,0
1903.7177343372534,30.784061028137465,0,2,0,0,2,1,3,1
2137.6287266725594,0.0,0,0,0,1,0,0,0,0
2378.360594640016,17.01466030291183,0,1,0,0,0,0,0,0
1825.6564353170627,0.0,0,5,0,1,0,0,0,0
2322.0697747557897,7.839598277480107,0,2,0,0,0,0,0,0
4367.177086343277,11.274463657938142,0,3,0,0,0,0,0,0
3478.1745284228273,0.0,0,3,0,1,2,0,2,0
3303.731888745345,17.165343326883786,0,3,0,0,0,0,0,0
1316.6907109641938,31.918700156766306,0,2,0,0,1,0,1,0
666.1387576575137,1.5070410863674417,0,3,0,0,0,0,0,0
3432.9508373566296,32.203362616560256,1,2,0,0,0,0,1,1
3314.0701887946916,1.2061301309518497,0,2,0,0,1,0,1,0
4209.006013626473,21.991690620932346,0,3,0,0,0,0,0,0
1094.0290610461557,0.0,0,0,0,1,0,0,0,0
1655.6770169594793,53.37555558626927,0,0,0,0,0,0,0,0
100.0,34.90916490485914,0,3,0,0,0,0,0,0
1411.2933409086907,0.0,0,1,0,0,0,0,0,0
3494.8557658691707,0.0,0,2,0,0,3,0,3,1
1300.256931157703,10.760567366109782,0,2,0,0,0,0,0,0
2960.7196928012354,0.0,0,4,0,1,0,0,0,0
1714.245341003283,13.89707075114976,0,2,0,0,1,0,1,0
2486.085542332341,13.231314383285639,0,1,0,0,0,0,0,0
278.46291527649896,0.0,0,1,0,0,0,0,0,0
2127.8141744508516,27.41934047228755,0,0,1,1,0,0,1,0
100.0,21.11149405612347,0,0,0,0,0,0,0,0
1719.6557627570228,24.516466745771268,0,0,1,0,0,0,1,0
100.0,5.177154073377908,0,1,0,1,0,0,0,0
3808.9917748202242,0.0,1,0,0,0,0,0,1,1
3166.1110291467667,24.55744544422275,0,2,0,1,0,0,0,0
2700.0064729491214,0.0,0,1,0,1,0,0,0,0
4281.5093407390705,0.0,0,2,0,0,0,0,0,0
576.6252187627442,32.04078731948652,0,4,0,0,1,0,1,0
4621.044796873337,46.98815041005019,0,1,0,0,0,0,0,0
3398.287346390577,4.17503742041594,0,3,0,1,0,0,0,0
1645.167069171581,48.18242309206583,0,2,1,0,0,0,1,0
3703.4302207744163,6.826294572226992,0,4,0,0,1,0,1,0
340.55973138254876,0.0,0,4,0,0,1,1,2,0
763.2287577084896,0.0,0,4,0,0,0,0,0,0
1087.1154151404494,37.74164815985485,0,2,0,0,1,1,2,0
1206.5334379039773,0.0,0,3,0,0,2,0,2,0
415.1635358596209,19.70538619949975,0,2,0,0,0,0,0,0
3834.6246006429874,0.0,1,0,0,0,0,0,1,1
1611.7183994452525,0.0,0,2,0,0,0,0,0,0
2528.7574525353193,25.604993879391337,0,2,0,0,0,0,0,0
1144.4729503794792,0.0,0,4,1,0,0,0,1,0
100.0,0.0,0,3,0,0,0,0,0,0
2405.086037587133,27.656093943496142,0,0,0,0,0,0,0,0
100.0,36.94794586443246,0,1,1,0,0,0,1,0
1897.048930871797,17.89379606568467,0,2,0,0,1,0,1,0
100.0,0.0,0,3,0,0,0,0,0,0
4980.913998846212,0.0,0,3,0,1,1,0,1,0
3367.0440832620825,6.59830527480075,0,2,0,0,0,0,0,0
2158.6306869072205,11.418601238513151,0,1,0,1,1,0,1,0
3895.560016482003,0.0,0,1,0,0,0,0,0,0
730.5260338013964,19.46075879159728,1,2,0,0,0,0,1,1
2815.2190680051394,6.710266592791981,0,3,0,0,1,0,1,0
2299.7156505780704,0.0,0,1,0,0,1,0,1,0
2396.030122000505,0.0,0,1,0,0,0,0,0,0
3908.530250160152,0.0,0,0,0,0,0,0,0,0
3098.738154169703,3.5428462231788984,0,2,0,0,0,0,0,0
2433.085494237535,42.78557591007992,0,5,0,0,0,0,0,0
100.0,9.763426122792566,0,1,0,0,0,0,0,0
559.9305570808044,0.0,0,2,0,0,0,0,0,0
1815.936599606414,9.412616086143265,0,1,0,0,0,0,0,0
2140.058561414977,0.0,0,1,0,0,0,0,0,0
304.6944129891142,11.495164790670835,0,1,0,0,1,0,1,0
5617.515013367632,16.611353740712296,1,2,0,0,1,0,2,1
4274.591082880359,29.18461294447876,0,2,0,0,0,0,0,0
2903.1774805887253,4.514270086599483,0,1,1,0,0,0,1,0
2108.055291925617,37.77921055199666,0,0,0,0,1,0,1,0
1681.6865451482724,23.160453250723826,0,0,0,0,0,0,0,0
572.1223099666468,0.0,0,4,1,1,0,0,1,0
2116.2207777782937,49.19711331496928,0,3,0,1,0,0,0,0
2386.628810214126,11.539890265401953,0,3,0,0,0,0,0,0
137.35913677756344,0.0,0,2,0,0,0,0,0,0
2501.2646258673462,38.058261024608434,0,1,0,0,1,0,1,0
1767.1114267628768,46.55555170396889,0,3,0,0,0,0,0,0
100.0,4.339494725608789,0,2,0,0,0,0,0,0
709.4224838307471,0.0,0,2,0,0,1,0,1,0
1379.5916998675336,1.5525008509267608,0,3,0,0,0,0,0,0
4831.531486010286,19.294634550353997,0,2,0,1,0,0,0,0
2834.8296868006373,30.55713310061028,0,0,0,1,0,0,0,0
100.0,16.40974661727147,0,3,0,1,0,1,1,0
2729.0544341264554,7.034464169435395,1,3,0,0,1,0,2,1
100.0,34.96023540608855,0,2,0,1,0,0,0,0
3624.0365808306096,0.0,0,4,0,0,0,0,0,0
1293.313022273182,25.61838676733814,0,0,0,0,0,0,0,0
1859.5457168912437,0.0,1,2,0,1,0,0,1,1
3988.6949713132854,13.620459160217862,0,2,0,1,0,0,0,0
100.0,2.7287487041909704,0,2,0,0,0,0,0,0
100.0,3.8829563469437827,0,3,0,0,1,0,1,0
1124.6010104809927,0.0,0,0,1,0,1,0,2,0
3557.568276528975,31.89708062361389,0,0,0,0,1,0,1,0
100.0,0.0,0,0,0,1,0,0,0,0
100.0,0.0,0,2,0,0,1,0,1,0
1323.2617123865018,47.41987131690219,1,1,0,0,0,0,1,1
2827.6111998663805,24.556951293086627,0,1,0,0,0,0,0,0
3800.3926246082438,0.0,0,2,1,0,0,0,1,0
1305.2579568719016,0.0,1,5,0,1,0,0,1,1
1382.8600893259963,0.0,0,4,0,0,0,0,0,0
3730.851101383621,0.0,0,3,1,0,0,0,1,0
100.0,0.0,0,1,0,1,0,0,0,0
1417.2188372254861,2.2602084461211525,0,1,0,0,2,0,2,0
2285.6358348875865,0.0,0,1,0,1,0,0,0,0
2673.8280819275515,6.198105135928768,0,3,0,1,0,1,1,0
1235.2899602136763,0.0,0,1,0,0,0,0,0,0
2051.661517558762,6.658237063440799,0,0,0,0,0,0,0,0
100.0,0.0,0,5,0,0,0,0,0,0
1012.6273814992275,35.039059303771914,0,1,1,0,1,0,2,0
2680.2630688317013,33.2271372349125,0,2,0,0,0,0,0,0
526.5589486179806,20.70691206020566,0,1,0,0,0,0,0,0
2088.476332384396,0.0,0,0,0,0,0,1,1,0
2670.308751204047,44.70760790520587,0,0,1,0,0,1,2,0
1486.1761987133525,0.0,0,0,0,0,0,0,0,0
2255.6956564948564,0.0,0,2,0,0,0,0,0,0
555.9011520730817,3.324338002218707,0,2,0,0,0,0,0,0
1690.08308045593,50.08076217842238,0,2,0,0,0,0,0,0
2915.3242543838337,0.9532218625982489,0,2,0,0,1,0,1,0
2235.4594414526514,1.3350951358143615,0,1,0,0,0,0,0,0
1120.2030956540966,0.0,0,3,0,0,1,0,1,0
2336.3246064361897,23.918591705407568,1,2,0,1,1,0,2,1
3071.9146859549273,24.063525086587077,0,4,0,0,0,0,0,0
100.0,20.7815040279982,0,3,0,0,1,0,1,0
3738.611097433846,0.0,0,1,1,0,1,0,2,0
1495.617891978392,0.0,0,1,0,0,0,0,0,0
2638.2348998603456,0.0,0,2,0,0,0,0,0,0
3795.8703854678415,6.677450035218673,0,3,0,0,0,1,1,0
100.0,0.0,0,3,0,0,0,0,0,0
935.83849635868,0.0,0,2,0,0,0,0,0,0
1567.1769561864428,0.0,0,0,0,0,0,0,0,0
824.3697183133575,0.0,0,1,1,0,0,0,1,0
4602.404863755213,0.0,0,3,0,1,1,0,1,0
714.8418592598109,14.328891936805226,0,4,0,0,0,0,0,0
1166.6798307697,6.5809560430055845,1,2,0,0,0,0,1,1
2306.583547404465,0.0,0,4,0,1,0,0,0,0
196.77571088586683,8.660258566229642,0,3,0,0,1,0,1,0
1406.4789323656041,0.0,0,1,0,0,3,0,3,1
2476.179891875263,7.105572478193559,0,2,0,0,0,0,0,0
1500.7093934262332,8.012049856892675,0,3,0,0,1,0,1,0
1859.9197116500775,0.0,0,2,1,0,0,0,1,0
1206.0018313274436,24.91387508740724,0,2,0,0,0,0,0,0
100.0,0.0,1,2,0,0,0,0,1,1
2482.389817008858,6.806195984128699,0,1,0,0,1,0,1,0
4632.399607470863,28.288234810705404,0,3,1,0,1,0,2,0
2027.6024461751572,23.51353515427739,0,4,0,0,0,0,0,0
2337.8961758713244,5.68666777137671,0,1,1,0,3,0,4,1
3039.084132675289,0.0,0,1,0,0,0,0,0,0
100.0,23.950238171511344,0,1,0,1,0,0,0,0
4553.771987194408,18.493899556172398,0,2,0,0,0,0,0,0
2303.493194634203,0.0,0,3,0,0,0,0,0,0
4447.7853486336635,0.0,0,2,0,0,0,0,0,0
900.450506714016,0.0,1,4,1,0,0,0,2,1
4727.092883836737,8.080636833671749,0,2,0,0,0,0,0,0
3162.733241052175,3.3460450996320263,0,1,0,0,0,0,0,0
2829.5601287785375,27.723827492850845,0,4,0,0,0,0,0,0
2351.036681529722,12.181101869607334,0,1,0,0,0,0,0,0
1627.207072888326,31.68458388345381,0,2,0,0,1,0,1,0
3800.797487710809,0.0,0,5,0,0,0,0,0,0
2210.5398047720705,27.763006619352367,0,0,0,1,1,0,1,0
100.0,0.0,0,2,0,0,1,1,2,0
324.2203074394963,20.55192123584544,0,2,1,0,0,0,1,0
1721.231371710879,0.0,0,1,0,1,0,0,0,0
2464.9984747483327,9.702705987323771,0,4,1,0,1,0,2,0
1915.1172666501561,0.0,1,7,0,0,0,0,1,1
3828.456184690495,0.0,0,5,0,0,1,0,1,0
100.0,13.807079877558271,0,2,0,0,0,0,0,0
2215.3819047577404,0.0,0,4,0,0,1,1,2,0
100.0,0.0,0,3,0,0,0,1,1,0
3139.5684432262524,21.922369385918675,0,2,0,1,0,0,0,0
1858.3119283369958,2.930744203061531,0,2,0,0,1,0,1,0
2629.4149580361773,0.0,0,1,0,0,0,0,0,0
704.1755591153508,5.837918423085529,0,2,0,0,0,0,0,0
3919.197397486627,57.73338283891177,0,5,0,0,0,0,0,0
3562.586996088277,28.07005699563088,0,0,1,0,0,0,1,0
2875.3164545178315,28.251473363756805,0,0,0,0,1,0,1,0
1805.7241297048388,13.71092637984728,0,3,0,0,0,0,0,0
2869.7859279426984,8.329705451542942,0,2,0,0,0,0,0,0
939.6611480189767,0.0,0,2,0,0,0,0,0,0
3283.333488531068,0.0,0,4,1,0,0,0,1,0
4474.221341485882,0.0,0,2,1,0,0,0,1,0
3605.9158399687794,0.0,0,1,1,0,0,0,1,0
905.5962952888858,0.0,0,4,1,1,0,0,1,0
2542.1259759096542,0.0,0,0,1,0,0,0,1,0
100.0,4.2335232860525505,1,3,0,0,0,0,1,1
2858.5854667635135,21.37531941697632,0,1,1,0,0,0,1,0
2675.905119293808,27.135490372486576,1,3,0,0,1,0,2,1
100.0,13.295689241584823,0,2,0,0,0,0,0,0
257.32423413145443,0.0,0,2,0,0,1,0,1,0
1575.2916548843493,0.0,1,2,0,0,0,0,1,1
1548.7103792887606,0.0,0,2,0,0,0,0,0,0
185.78459687179202,0.0,0,0,0,0,0,1,1,0
2583.4680940282756,0.0,0,2,0,1,1,0,1,0
2377.210413410768,1.8050300401682673,0,2,0,0,0,0,0,0
1708.596302032221,0.0,0,2,0,1,0,0,0,0
866.3127497624555,11.77951787336523,0,0,0,0,0,0,0,0
3573.0606896248455,0.35452994401054383,0,2,0,0,1,0,1,0
4483.110669632442,5.210914234820512,0,3,1,1,0,0,1,0
1274.6577742301943,27.805011053424096,0,2,0,0,1,0,1,0
1081.749624267769,0.0,1,1,1,1,1,0,3,1
2736.8114981179942,13.374091565847367,0,0,0,0,0,0,0,0
1462.9559303795206,4.720535430478534,0,0,0,1,1,0,1,0
1790.9041990051487,0.0,0,1,0,0,0,0,0,0
3109.479727587007,22.705126417319207,0,2,0,0,1,0,1,0
100.0,22.580283091140146,0,1,1,0,0,0,1,0
3977.4534872790036,0.0,0,0,0,0,0,0,0,0
2109.020786494012,1.3567883228415178,0,1,1,0,0,0,1,0
1382.7602831567297,10.624233651681308,0,3,0,1,0,1,1,0
1866.1487686678265,0.0,0,0,0,0,0,0,0,0
1943.644032530778,16.700426645755968,0,1,0,0,0,0,0,0
100.0,10.62384035820551,0,1,0,0,0,1,1,0
